id,text,date
1178879145373306881,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Desconoce, Carretera A Chapala y Av. De Las Rosas. Tome precauciones",2019-10-01 03:47:45
1178879140424032256,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. El Tapatío, Carretera A Chapala y Desconoce. Tome precauciones",2019-10-01 03:47:44
1178877613777018881,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Tlaquepaque Centro, República De Cuba y De Las Américas. Tome precauciones",2019-10-01 03:41:40
1178877607934341120,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Tlaquepaque Centro, República De Cuba y Américas. Tome precauciones",2019-10-01 03:41:38
1178875566738550784,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. Tlaquepaque Centro, Allende y Septiembre. Tome precauciones",2019-10-01 03:33:32
1178859796478513152,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. San Pedrito, Mariano Abasolo y Desconoce. Tome precauciones",2019-10-01 02:30:52
1178856739967524864,"CHOQUE 🚙💥🚗 en Tlaquepaque, Col. San Pedrito, Carr Libre A Zapotlanejo y Carr A Tonalá. Tome precauciones",2019-10-01 02:18:43
1178853682194112514,"MOTOCICLISTA LESIONADO 🚑 en Guadalajara, Col. La Aurora, Av. Javier Mina y Florencio Del Castillo. Tome precauciones",2019-10-01 02:06:34
1178852663938736128,"ATROPELLADO 🚑 en Zapopan, Col. La Venta Del Astillero, Carretera A Tepic y Cucba. Tome precauciones",2019-10-01 02:02:31
1178852660205817863,"CHOQUE 🚙💥🚗 en Guadalajara, Col. El Santuario, Francisco Zarco y Contreras Medellín. Tome precauciones",2019-10-01 02:02:30
1178852656426684416,"ATROPELLADO 🚑 en Zapopan, Col. La Venta Del Astillero, Carr.  Libre A Nogales y Carr. A Nextipac. Tome precauciones",2019-10-01 02:02:29
1178852645391552512,"ATROPELLADO 🚑 en Zapopan, Col. La Venta Del Astillero, Carr.  Gdl. Nogales y 200   Mts  Despues De  Carr.  Nextipac. Tome precauciones",2019-10-01 02:02:27
